,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1006,Shot Chart Detail,0021600873,506,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,219,1,0,20170225,GSW,BKN
1007,Shot Chart Detail,0021600873,518,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,23,1,1,20170225,GSW,BKN
1008,Shot Chart Detail,0021600873,527,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,259,1,1,20170225,GSW,BKN
1009,Shot Chart Detail,0021600883,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,78,242,1,0,20170227,PHI,GSW
1010,Shot Chart Detail,0021600883,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-6,1,1,20170227,PHI,GSW
1011,Shot Chart Detail,0021600883,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-135,229,1,0,20170227,PHI,GSW
1012,Shot Chart Detail,0021600883,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-210,174,1,0,20170227,PHI,GSW
1013,Shot Chart Detail,0021600883,111,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-15,1,0,20170227,PHI,GSW
1014,Shot Chart Detail,0021600883,120,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,169,1,0,20170227,PHI,GSW
1015,Shot Chart Detail,0021600883,147,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,16,1,0,20170227,PHI,GSW
1016,Shot Chart Detail,0021600883,229,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,30,264,1,0,20170227,PHI,GSW
1017,Shot Chart Detail,0021600883,237,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20170227,PHI,GSW
1018,Shot Chart Detail,0021600883,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,114,72,1,0,20170227,PHI,GSW
1019,Shot Chart Detail,0021600883,276,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,219,1,0,20170227,PHI,GSW
1020,Shot Chart Detail,0021600883,327,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20170227,PHI,GSW
1021,Shot Chart Detail,0021600883,340,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,166,210,1,0,20170227,PHI,GSW
1022,Shot Chart Detail,0021600883,354,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,2,1,0,20170227,PHI,GSW
1023,Shot Chart Detail,0021600883,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,32,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,7,1,1,20170227,PHI,GSW
1024,Shot Chart Detail,0021600883,373,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,55,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,18,1,0,20170227,PHI,GSW
1025,Shot Chart Detail,0021600883,413,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,195,1,0,20170227,PHI,GSW
1026,Shot Chart Detail,0021600883,428,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,169,151,1,0,20170227,PHI,GSW
1027,Shot Chart Detail,0021600883,447,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-21,1,0,20170227,PHI,GSW
1028,Shot Chart Detail,0021600883,461,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20170227,PHI,GSW
1029,Shot Chart Detail,0021600883,522,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,1,20170227,PHI,GSW
1030,Shot Chart Detail,0021600883,531,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,228,1,0,20170227,PHI,GSW
1031,Shot Chart Detail,0021600883,548,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20170227,PHI,GSW
1032,Shot Chart Detail,0021600889,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,173,129,1,0,20170228,WAS,GSW
1033,Shot Chart Detail,0021600889,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,81,169,1,1,20170228,WAS,GSW
1034,Shot Chart Detail,0021600889,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,124,1,0,20170228,WAS,GSW
1035,Shot Chart Detail,0021600889,224,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,115,1,0,20170228,WAS,GSW
1036,Shot Chart Detail,0021600889,239,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,232,139,1,0,20170228,WAS,GSW
1037,Shot Chart Detail,0021600889,254,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,28,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,21,1,1,20170228,WAS,GSW
1038,Shot Chart Detail,0021600889,256,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,207,193,1,0,20170228,WAS,GSW
1039,Shot Chart Detail,0021600889,291,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-215,134,1,1,20170228,WAS,GSW
1040,Shot Chart Detail,0021600889,313,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-163,101,1,1,20170228,WAS,GSW
1041,Shot Chart Detail,0021600889,324,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20170228,WAS,GSW
1042,Shot Chart Detail,0021600889,327,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,122,269,1,0,20170228,WAS,GSW
1043,Shot Chart Detail,0021600889,351,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20170228,WAS,GSW
1044,Shot Chart Detail,0021600889,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,18,1,0,20170228,WAS,GSW
1045,Shot Chart Detail,0021600889,411,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,1,20170228,WAS,GSW
1046,Shot Chart Detail,0021600889,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,198,1,1,20170228,WAS,GSW
1047,Shot Chart Detail,0021600889,428,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-155,239,1,0,20170228,WAS,GSW
1048,Shot Chart Detail,0021600889,513,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,-15,1,0,20170228,WAS,GSW
1049,Shot Chart Detail,0021600889,517,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,2,1,0,20170228,WAS,GSW
1050,Shot Chart Detail,0021600889,578,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-6,1,1,20170228,WAS,GSW
1051,Shot Chart Detail,0021600889,587,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,10,313,1,0,20170228,WAS,GSW
1052,Shot Chart Detail,0021600906,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,35,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,8,1,0,20170302,CHI,GSW
1053,Shot Chart Detail,0021600906,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,120,188,1,1,20170302,CHI,GSW
1054,Shot Chart Detail,0021600906,51,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,38,1,1,20170302,CHI,GSW
1055,Shot Chart Detail,0021600906,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,-1,1,0,20170302,CHI,GSW
1056,Shot Chart Detail,0021600906,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,214,1,0,20170302,CHI,GSW
1057,Shot Chart Detail,0021600906,130,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,214,1,0,20170302,CHI,GSW
1058,Shot Chart Detail,0021600906,132,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,5,1,1,20170302,CHI,GSW
1059,Shot Chart Detail,0021600906,136,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,40,-132,380,1,0,20170302,CHI,GSW
1060,Shot Chart Detail,0021600906,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-21,1,1,20170302,CHI,GSW
1061,Shot Chart Detail,0021600906,226,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20170302,CHI,GSW
1062,Shot Chart Detail,0021600906,235,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,73,237,1,0,20170302,CHI,GSW
1063,Shot Chart Detail,0021600906,262,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,39,166,355,1,0,20170302,CHI,GSW
1064,Shot Chart Detail,0021600906,269,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,22,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11,1,0,20170302,CHI,GSW
1065,Shot Chart Detail,0021600906,310,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,174,1,0,20170302,CHI,GSW
1066,Shot Chart Detail,0021600906,324,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,223,1,1,20170302,CHI,GSW
1067,Shot Chart Detail,0021600906,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,127,190,1,0,20170302,CHI,GSW
1068,Shot Chart Detail,0021600906,356,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,12,149,1,1,20170302,CHI,GSW
1069,Shot Chart Detail,0021600906,443,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,2,1,1,20170302,CHI,GSW
1070,Shot Chart Detail,0021600906,446,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,267,1,0,20170302,CHI,GSW
1071,Shot Chart Detail,0021600906,449,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,3,1,1,20170302,CHI,GSW
1072,Shot Chart Detail,0021600906,452,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,13,1,0,20170302,CHI,GSW
1073,Shot Chart Detail,0021600906,454,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,4,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-186,-1,1,1,20170302,CHI,GSW
1074,Shot Chart Detail,0021600906,467,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,213,1,0,20170302,CHI,GSW
1075,Shot Chart Detail,0021600906,497,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,208,1,0,20170302,CHI,GSW
1076,Shot Chart Detail,0021600906,505,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20170302,CHI,GSW
1077,Shot Chart Detail,0021600906,509,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,1,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,249,1,0,20170302,CHI,GSW
1078,Shot Chart Detail,0021600906,516,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,32,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,18,1,0,20170302,CHI,GSW
1079,Shot Chart Detail,0021600928,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,178,1,0,20170305,NYK,GSW
1080,Shot Chart Detail,0021600928,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,174,1,0,20170305,NYK,GSW
1081,Shot Chart Detail,0021600928,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,7,1,0,20170305,NYK,GSW
1082,Shot Chart Detail,0021600928,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-36,1,0,20170305,NYK,GSW
1083,Shot Chart Detail,0021600928,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-127,90,1,1,20170305,NYK,GSW
1084,Shot Chart Detail,0021600928,107,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,11,1,0,20170305,NYK,GSW
1085,Shot Chart Detail,0021600928,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,0,1,1,20170305,NYK,GSW
1086,Shot Chart Detail,0021600928,137,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-36,1,0,20170305,NYK,GSW
1087,Shot Chart Detail,0021600928,230,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-88,222,1,1,20170305,NYK,GSW
1088,Shot Chart Detail,0021600928,247,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-19,1,0,20170305,NYK,GSW
1089,Shot Chart Detail,0021600928,249,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-1,1,0,20170305,NYK,GSW
1090,Shot Chart Detail,0021600928,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,145,203,1,1,20170305,NYK,GSW
1091,Shot Chart Detail,0021600928,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,61,-155,594,1,0,20170305,NYK,GSW
1092,Shot Chart Detail,0021600928,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,208,1,1,20170305,NYK,GSW
1093,Shot Chart Detail,0021600928,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,24,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,11,1,0,20170305,NYK,GSW
1094,Shot Chart Detail,0021600928,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,198,1,0,20170305,NYK,GSW
1095,Shot Chart Detail,0021600928,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,3,1,1,20170305,NYK,GSW
1096,Shot Chart Detail,0021600928,375,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-5,1,1,20170305,NYK,GSW
1097,Shot Chart Detail,0021600928,405,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,3,1,1,20170305,NYK,GSW
1098,Shot Chart Detail,0021600928,407,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,1,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-11,1,1,20170305,NYK,GSW
1099,Shot Chart Detail,0021600928,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,213,1,1,20170305,NYK,GSW
1100,Shot Chart Detail,0021600928,485,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-11,1,0,20170305,NYK,GSW
1101,Shot Chart Detail,0021600928,504,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,0,20170305,NYK,GSW
1102,Shot Chart Detail,0021600928,528,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-147,165,1,1,20170305,NYK,GSW
1103,Shot Chart Detail,0021600937,2,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,31,1,0,20170306,ATL,GSW
1104,Shot Chart Detail,0021600937,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,197,85,1,0,20170306,ATL,GSW
